electricity_usage_kWh,actual,forecast,discom_requisition,datetime,region,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,hour,day_of_week,is_weekend,month,is_holiday,usage_lag_1h,usage_lag_24h,rolling_mean_3h,rolling_std_6h,usage_diff_1h,usage_pct_change_1h,season_Monsoon,season_Summer,season_Winter,day,year,weekday,is_peak_evening,rain_category,cloud_category,date,daily_mean_power,monthly_mean_power,rolling_24h_power,rolling_7d_power,lag_1h,lag_24h,daily_mean_temp,monthly_mean_temp,temp_dev_from_month,power_dev_from_month,Rainy_Heavy,Rainy_Partial,Cloudy,is_hot,is_cold,temp_power_corr_7d,consumption,temperature
6787,6787,7491,7376,2023-07-26,kurnool,77.6,73.7,75.5,77.6,73.7,75.5,73.5,93.6,2.717,100,29.17,rain,0,0,32.2,13.9,268.2,1006.3,100.0,5.1,42.4,3.6,2,10,2023-07-26T05:57:37,2023-07-26T18:51:02,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43212099999,remote,43213099999",0,2,0,7,0,6787,7224,6916.583333,456.2751661,0,0.0,True,False,False,26,2023,2,0,Light Rain,Cloudy,2023-07-26,6787.0,8039.032258064516,7296.166666666667,8275.392857142857,6787.0,7154.0,77.94,83.79032258064517,-8.290322580645167,-1252.032258064516,0,1,1,1,0,0.4110893010141432,6787,75.5
6787,6787,7491,7376,2023-07-26,Vishakapatnam ,86.3,77.1,80.5,100.0,77.1,84.7,78.8,94.9,1.023,100,16.67,rain,0,0,24.8,16.1,242.8,998.2,95.8,2.8,93.5,8.2,4,30,2023-07-26T05:33:46,2023-07-26T18:33:09,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43149099999,43150099999,remote",0,2,0,7,0,6787,7025,6883.333333,456.8858018,0,0.0,True,False,False,26,2023,2,0,Light Rain,Cloudy,2023-07-26,6787.0,8039.032258064516,7265.125,8262.80357142857,6787.0,7532.0,77.94,83.79032258064517,-3.2903225806451672,-1252.032258064516,0,1,1,1,0,0.4237464512107799,6787,80.5
6452,6452,7416,7121,2023-07-27,Vishakapatnam ,86.1,79.2,83.2,99.7,79.2,91.4,77.2,82.4,0.016,100,8.33,rain,0,0,39.8,20.8,236.8,1000.1,85.6,4.9,183.8,15.9,8,30,2023-07-27T05:34:05,2023-07-27T18:32:49,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43149099999,43150099999,remote",0,3,0,7,0,6452,6725,6568.583333,472.8976338,0,0.0,True,False,False,27,2023,3,0,Light Rain,Cloudy,2023-07-27,6452.0,8039.032258064516,7041.333333333333,8198.279761904761,6452.0,7503.0,81.14,83.79032258064517,-0.5903225806451644,-1587.032258064516,0,1,1,1,0,-0.323152224403025,6452,83.2
6452,6452,7416,7121,2023-07-27,kurnool,83.0,73.1,76.6,89.4,73.1,77.0,72.6,87.9,0.472,100,12.5,rain,0,0,34.7,15.4,273.5,1006.3,98.8,8.3,40.6,3.3,2,10,2023-07-27T05:57:54,2023-07-27T18:50:44,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43212099999,remote,43213099999",0,3,0,7,0,6452,6760,6604.5,489.3289975,0,0.0,True,False,False,27,2023,3,0,Light Rain,Cloudy,2023-07-27,6452.0,8039.032258064516,7085.125,8208.666666666666,6452.0,7532.0,81.14,83.79032258064517,-7.190322580645173,-1587.032258064516,0,1,1,1,0,-0.3711482237824251,6452,76.6
6452,6452,7416,7121,2023-07-27,Rajahmundry,84.1,77.2,80.8,94.1,77.2,85.9,76.1,85.6,3.992,100,50.0,rain,0,0,39.6,13.9,245.1,1002.1,88.8,8.1,102.2,8.8,4,30,2023-07-27T05:41:11,2023-07-27T18:37:36,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43187099999,43189099999,remote",0,3,0,7,0,6452,6788,6712.583333,480.6926388,0,0.0,True,False,False,27,2023,3,0,Light Rain,Cloudy,2023-07-27,6452.0,8039.032258064516,7175.125,8233.636904761905,6452.0,7532.0,81.14,83.79032258064517,-2.99032258064517,-1587.032258064516,0,1,1,1,0,-0.4424412398191517,6452,80.8
6452,6452,7416,7121,2023-07-27,Guntur,87.8,77.4,82.5,99.9,77.4,88.9,75.5,79.7,0.069,100,8.33,rain,0,0,30.4,13.9,254.8,1002.5,84.1,4.3,98.1,8.4,5,10,2023-07-27T05:47:36,2023-07-27T18:41:53,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,3,0,7,0,6496,6787,6782.833333,460.5120476,-44,-0.006773399,True,False,False,27,2023,3,0,Light Rain,Cloudy,2023-07-27,6452.0,8039.032258064516,7220.125,8248.220238095239,6787.0,7532.0,81.14,83.79032258064517,-1.2903225806451672,-1587.032258064516,0,1,1,1,0,-0.5127268851402095,6452,82.5
6452,6452,7416,7121,2023-07-27,vijayawada,87.8,77.5,82.6,99.9,77.5,88.8,75.4,79.1,0.14,100,8.33,rain,0,0,32.7,13.9,256.5,1002.4,83.8,3.9,93.4,8.1,4,10,2023-07-27T05:46:30,2023-07-27T18:41:29,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,3,0,7,0,6452,6762,6654.333333,491.7562949,0,0.0,True,False,False,27,2023,3,0,Light Rain,Cloudy,2023-07-27,6452.0,8039.032258064516,7130.125,8219.05357142857,6452.0,7532.0,81.14,83.79032258064517,-1.190322580645173,-1587.032258064516,0,1,1,1,0,-0.5036036409974427,6452,82.6
7103,7103,6987,6891,2023-07-28,Vishakapatnam ,93.3,80.7,86.4,105.3,86.4,96.0,75.8,71.5,0.0,0,0.0,unknown,0,0,32.2,17.2,241.3,1000.0,76.4,3.2,229.6,20.0,8,30,2023-07-28T05:34:25,2023-07-28T18:32:28,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,31,49,09,99,99,43,15,00,00,000",0,4,0,7,0,7077,6452,7405.916667,372.2174446,26,0.003673873,True,False,False,28,2023,4,0,No Rain,Cloudy,2023-07-28,7103.0,8039.032258064516,7024.666666666667,8191.767857142857,6452.0,7503.0,83.52000000000001,83.79032258064517,2.6096774193548384,-936.032258064516,0,0,1,1,0,0.5527115400519516,7103,86.4
7103,7103,6987,6891,2023-07-28,kurnool,88.1,74.0,80.5,96.2,74.0,83.5,72.5,77.3,0.016,100,4.17,rain,0,0,40.7,18.8,271.4,1006.5,89.4,10.6,216.2,18.5,8,10,2023-07-28T05:58:11,2023-07-28T18:50:26,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43212099999,remote,43213099999",0,4,0,7,0,7103,6424,7334.583333,378.0931466,0,0.0,True,False,False,28,2023,4,0,Light Rain,Cloudy,2023-07-28,7103.0,8039.032258064516,7008.0,8185.255952380952,7103.0,7503.0,83.52000000000001,83.79032258064517,-3.2903225806451672,-936.032258064516,0,1,1,1,0,0.3757911254792325,7103,80.5
7103,7103,6987,6891,2023-07-28,Rajahmundry,86.8,80.3,83.8,97.3,86.1,92.0,75.6,76.7,0.009,100,4.17,rain,0,0,31.5,16.3,260.1,1002.7,87.8,11.4,118.0,10.1,4,10,2023-07-28T05:41:29,2023-07-28T18:37:16,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43187099999,43189099999,remote",0,4,0,7,0,7103,6421,7275.25,391.3305064,0,0.0,True,False,False,28,2023,4,0,Light Rain,Cloudy,2023-07-28,7103.0,8039.032258064516,6991.333333333333,8178.744047619048,7103.0,7503.0,83.52000000000001,83.79032258064517,0.0096774193548299,-936.032258064516,0,1,1,1,0,0.5148289394862743,7103,83.8
7103,7103,6987,6891,2023-07-28,Guntur,86.3,80.6,83.7,95.7,85.3,91.1,74.6,74.5,0.0,0,0.0,rain,0,0,30.0,18.3,264.5,1003.2,81.3,6.0,129.8,11.4,6,10,2023-07-28T05:47:53,2023-07-28T18:41:34,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,4,0,7,0,7103,6390,7228.0,403.3970403,0,0.0,True,False,False,28,2023,4,0,No Rain,Cloudy,2023-07-28,7103.0,8039.032258064516,6974.666666666667,8172.166666666667,7103.0,7503.0,83.52000000000001,83.79032258064517,-0.0903225806451644,-936.032258064516,0,0,1,1,0,0.4354394538462452,7103,83.7
7103,7103,6987,6891,2023-07-28,vijayawada,85.4,80.1,83.2,94.7,85.0,90.2,74.4,75.0,0.004,100,4.17,rain,0,0,30.0,18.3,265.5,1003.1,83.4,5.8,112.2,9.7,5,10,2023-07-28T05:46:48,2023-07-28T18:41:09,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,4,0,7,0,7103,6434,7188.833333,405.4793705,0,0.0,True,False,False,28,2023,4,0,Light Rain,Cloudy,2023-07-28,7103.0,8039.032258064516,6964.75,8165.589285714285,7103.0,7341.0,83.52000000000001,83.79032258064517,-0.5903225806451644,-936.032258064516,0,1,1,1,0,0.2661382524306637,7103,83.2
7557,7557,7152,6944,2023-07-29,kurnool,88.1,76.4,82.1,94.9,76.4,85.6,71.8,71.7,0.004,100,4.17,rain,0,0,36.9,17.2,278.3,1006.8,88.5,11.5,214.6,18.6,7,10,2023-07-29T05:58:27,2023-07-29T18:50:06,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43212099999,remote,43213099999",0,5,1,7,0,7600,7103,7947.833333,329.1106153,-43,-0.005657895,True,False,False,29,2023,5,0,Light Rain,Cloudy,2023-07-29,7557.0,8039.032258064516,6973.75,8161.714285714285,7103.0,7341.0,85.6,83.79032258064517,-1.690322580645173,-482.0322580645161,0,1,1,1,0,-0.0318178041244146,7557,82.1
7557,7557,7152,6944,2023-07-29,vijayawada,93.2,80.6,85.9,106.6,87.1,96.5,76.8,75.2,0.069,100,4.17,rain,0,0,34.9,17.2,278.8,1003.3,85.3,5.8,211.5,18.1,8,30,2023-07-29T05:47:05,2023-07-29T18:40:49,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,5,1,7,0,7557,7058,7881.75,321.9211241,0,0.0,True,False,False,29,2023,5,0,Light Rain,Cloudy,2023-07-29,7557.0,8039.032258064516,6982.75,8157.839285714285,7557.0,7341.0,85.6,83.79032258064517,2.1096774193548384,-482.0322580645161,0,1,1,1,0,0.1143375798270268,7557,85.9
7557,7557,7152,6944,2023-07-29,Vishakapatnam ,95.1,82.5,87.7,112.2,91.1,99.0,76.8,71.3,0.0,0,0.0,unknown,0,0,25.9,13.9,262.6,1000.2,80.2,3.1,180.1,15.5,6,30,2023-07-29T05:34:44,2023-07-29T18:32:06,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,31,49,09,99,99,43,15,00,00,000",0,5,1,7,0,7557,6959,7818.083333,328.558906,0,0.0,True,False,False,29,2023,5,0,No Rain,Cloudy,2023-07-29,7557.0,8039.032258064516,6991.75,8153.964285714285,7557.0,7341.0,85.6,83.79032258064517,3.909677419354836,-482.0322580645161,0,0,1,1,0,0.548353181568919,7557,87.7
7557,7557,7152,6944,2023-07-29,Guntur,93.2,80.6,86.2,105.1,87.1,96.8,76.6,73.8,0.033,100,4.17,rain,0,0,36.7,17.2,278.3,1003.3,84.8,6.0,213.2,18.5,7,30,2023-07-29T05:48:10,2023-07-29T18:41:14,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,5,1,7,0,7557,6957,7758.333333,345.3019866,0,0.0,True,False,False,29,2023,5,0,Light Rain,Cloudy,2023-07-29,7557.0,8039.032258064516,7000.75,8154.511904761905,7557.0,7341.0,85.6,83.79032258064517,2.409677419354836,-482.0322580645161,0,1,1,1,0,0.5154520968409174,7557,86.2
7557,7557,7152,6944,2023-07-29,Rajahmundry,92.0,81.6,86.1,106.9,88.4,96.7,76.5,73.5,0.118,100,8.33,rain,0,0,34.2,17.4,284.6,1002.6,88.8,11.5,199.6,17.3,7,60,2023-07-29T05:41:47,2023-07-29T18:36:55,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43187099999,43189099999,remote",0,5,1,7,0,7557,6924,7706.5,356.7394591,0,0.0,True,False,False,29,2023,5,0,Light Rain,Cloudy,2023-07-29,7557.0,8039.032258064516,7014.958333333333,8155.059523809524,7557.0,7216.0,85.6,83.79032258064517,2.309677419354827,-482.0322580645161,0,1,1,1,0,0.5235810472463751,7557,86.1
7892,7892,7503,7159,2023-07-30,Vishakapatnam ,94.5,82.5,87.8,107.0,92.7,99.6,77.3,72.7,0.016,100,4.17,rain,0,0,27.5,11.4,267.1,1000.6,89.0,3.6,117.5,10.2,5,10,2023-07-30T05:35:02,2023-07-30T18:31:43,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43149099999,43150099999,remote",0,6,1,7,0,7892,7449,8080.75,276.7946447,0,0.0,True,False,False,30,2023,6,0,Light Rain,Cloudy,2023-07-30,7892.0,8039.032258064516,7173.666666666667,8156.625,7892.0,6787.0,85.74,83.79032258064517,4.00967741935483,-147.0322580645161,0,1,1,1,0,0.6131237782371721,7892,87.8
7892,7892,7503,7159,2023-07-30,kurnool,90.6,76.4,82.5,96.1,76.4,86.1,71.5,70.2,0.008,100,8.33,rain,0,0,33.1,17.4,277.3,1006.6,92.2,11.5,151.2,13.0,5,10,2023-07-30T05:58:44,2023-07-30T18:49:45,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"43212099999,remote,43213099999",0,6,1,7,0,7892,7429,8130.833333,262.260353,0,0.0,True,False,False,30,2023,6,0,Light Rain,Cloudy,2023-07-30,7892.0,8039.032258064516,7127.625,8159.6547619047615,7892.0,7216.0,85.74,83.79032258064517,-1.2903225806451672,-147.0322580645161,0,1,1,1,0,-0.0955373101228117,7892,82.5
7892,7892,7503,7159,2023-07-30,Guntur,92.9,80.6,86.1,104.9,87.1,95.9,75.9,72.0,0.0,0,0.0,unknown,0,0,32.0,13.9,283.7,1003.4,86.6,6.0,194.1,16.8,7,30,2023-07-30T05:48:27,2023-07-30T18:40:53,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,6,1,7,0,7955,7557,8297.75,288.8799178,-63,-0.007919547,True,False,False,30,2023,6,0,No Rain,Cloudy,2023-07-30,7892.0,8039.032258064516,7043.125,8157.601190476191,7557.0,7216.0,85.74,83.79032258064517,2.309677419354827,-147.0322580645161,0,0,1,1,0,-0.3074672877970469,7892,86.1
7892,7892,7503,7159,2023-07-30,Rajahmundry,92.4,82.1,86.5,106.1,89.3,97.2,76.5,72.7,0.032,100,29.17,rain,0,0,32.7,15.9,283.9,1002.7,93.3,11.5,174.0,15.0,6,30,2023-07-30T05:42:05,2023-07-30T18:36:33,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43187099999,43189099999,remote",0,6,1,7,0,7892,7530,8239.833333,263.2996825,0,0.0,True,False,False,30,2023,6,0,Light Rain,Cloudy,2023-07-30,7892.0,8039.032258064516,7071.291666666667,8160.142857142857,7892.0,7216.0,85.74,83.79032258064517,2.7096774193548328,-147.0322580645161,0,1,1,1,0,-0.2860768661349367,7892,86.5
7892,7892,7503,7159,2023-07-30,vijayawada,91.5,80.6,85.8,103.0,87.1,95.5,76.0,72.9,0.0,0,0.0,unknown,0,0,33.1,13.9,283.8,1003.3,88.5,5.8,193.1,16.9,8,30,2023-07-30T05:47:23,2023-07-30T18:40:27,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,6,1,7,0,7892,7435,8184.666667,250.4499393,0,0.0,True,False,False,30,2023,6,0,No Rain,Cloudy,2023-07-30,7892.0,8039.032258064516,7099.458333333333,8162.684523809524,7892.0,7216.0,85.74,83.79032258064517,2.00967741935483,-147.0322580645161,0,0,1,1,0,-0.1236871353973102,7892,85.8
7981,7981,7957,7833,2023-07-31,Vishakapatnam ,88.4,82.3,84.2,103.4,91.8,96.2,79.0,84.9,0.0,0,0.0,rain,0,0,28.2,9.2,270.0,1000.9,95.7,3.3,88.6,7.6,3,10,2023-07-31T05:35:21,2023-07-31T18:31:19,0.45,Overcast,Cloudy skies throughout the day.,cloudy,"43149099999,43150099999,remote",0,0,0,7,0,8053,7892,8410.166667,308.5170585,-72,-0.008940767,True,False,False,31,2023,0,0,No Rain,Cloudy,2023-07-31,7981.0,8039.032258064516,7223.416666666667,8154.125,7892.0,6787.0,84.76,83.79032258064517,0.4096774193548356,-58.0322580645161,0,0,1,1,0,-0.2126019245635773,7981,84.2
7981,7981,7957,7833,2023-07-31,kurnool,89.7,77.4,82.2,98.1,77.4,85.9,72.9,74.2,0.118,100,4.17,rain,0,0,32.9,15.9,273.5,1006.1,96.5,10.6,196.9,17.0,7,10,2023-07-31T05:59:00,2023-07-31T18:49:24,0.45,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"43212099999,remote,43213099999",0,0,0,7,0,7981,7841,8352.25,269.9402477,0,0.0,True,False,False,31,2023,0,0,Light Rain,Cloudy,2023-07-31,7981.0,8039.032258064516,7273.166666666667,8151.625,7981.0,6787.0,84.76,83.79032258064517,-1.5903225806451644,-58.0322580645161,0,1,1,1,0,-0.58787476821011,7981,82.2
7981,7981,7957,7833,2023-07-31,Guntur,92.3,82.4,86.7,105.2,89.5,98.1,77.0,73.4,0.002,100,4.17,rain,0,0,30.9,13.9,281.6,1003.1,89.3,6.0,155.4,13.4,5,30,2023-07-31T05:48:44,2023-07-31T18:40:31,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,0,0,7,0,7981,7794,8294.583333,237.4410682,0,0.0,True,False,False,31,2023,0,0,Light Rain,Cloudy,2023-07-31,7981.0,8039.032258064516,7322.916666666667,8149.125,7981.0,6787.0,84.76,83.79032258064517,2.909677419354836,-58.0322580645161,0,1,1,1,0,-0.2419360652657119,7981,86.7
7981,7981,7957,7833,2023-07-31,Rajahmundry,87.5,81.2,84.5,102.5,89.5,96.1,78.6,82.9,0.019,100,12.5,rain,0,0,19.9,11.0,272.5,1002.9,97.9,11.2,84.4,7.3,3,10,2023-07-31T05:42:23,2023-07-31T18:36:10,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"43187099999,43189099999,remote",0,0,0,7,0,7981,7760,8240.166667,238.8885155,0,0.0,True,False,False,31,2023,0,0,Light Rain,Cloudy,2023-07-31,7981.0,8039.032258064516,7372.666666666667,8142.636904761905,7981.0,6787.0,84.76,83.79032258064517,0.7096774193548328,-58.0322580645161,0,1,1,1,0,-0.5750158163492056,7981,84.5
7981,7981,7957,7833,2023-07-31,vijayawada,91.4,82.4,86.2,105.1,89.5,97.4,77.0,74.5,0.003,100,4.17,rain,0,0,28.9,13.9,282.5,1003.1,88.0,5.8,139.7,12.2,5,30,2023-07-31T05:47:40,2023-07-31T18:40:05,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,0,0,7,0,7981,7723,8188.75,249.5819076,0,0.0,True,False,False,31,2023,0,0,Light Rain,Cloudy,2023-07-31,7981.0,8039.032258064516,7436.375,8136.148809523809,7981.0,6452.0,84.76,83.79032258064517,2.409677419354836,-58.0322580645161,0,1,1,1,0,-0.4182650736832853,7981,86.2
8053,8053,8231,7781,2023-08-01,Vishakapatnam ,90.4,80.0,84.6,104.8,86.1,94.5,77.5,80.6,0.196,100,8.33,rain,0,0,20.8,12.8,265.5,999.9,96.3,2.8,79.0,6.8,3,10,2023-08-01T05:35:39,2023-08-01T18:30:55,0.48,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"4,31,49,09,99,99,43,15,00,00,000",0,1,0,8,0,8080,7981,8524.166667,280.2313744,-27,-0.003341584,True,False,False,1,2023,1,0,Light Rain,Cloudy,2023-08-01,8053.0,8787.612903225807,7503.083333333333,8130.089285714285,7981.0,6452.0,85.26,85.87548387096774,-1.2754838709677472,-734.6129032258068,0,1,1,1,0,-0.2403693137985525,8053,84.6
8053,8053,8231,7781,2023-08-01,vijayawada,91.8,80.6,86.4,105.1,86.9,96.5,76.0,71.6,0.002,100,8.33,rain,0,0,28.9,17.2,273.9,1002.7,85.8,5.4,180.7,15.6,6,30,2023-08-01T05:47:56,2023-08-01T18:39:42,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,1,0,8,0,8053,7939,8456.666667,273.0379678,0,0.0,True,False,False,1,2023,1,0,Light Rain,Cloudy,2023-08-01,8053.0,8787.612903225807,7569.791666666667,8124.0297619047615,8053.0,6452.0,85.26,85.87548387096774,0.5245161290322642,-734.6129032258068,0,1,1,1,0,0.2270536936083877,8053,86.4
8053,8053,8231,7781,2023-08-01,kurnool,89.9,76.4,82.8,96.5,76.4,86.4,72.2,71.3,0.0,0,0.0,unknown,0,0,38.3,15.9,273.3,1006.1,95.4,11.5,207.5,18.0,8,10,2023-08-01T05:59:16,2023-08-01T18:49:01,0.48,Overcast,Cloudy skies throughout the day.,cloudy,"43212099999,remote,43213099999",0,1,0,8,0,8053,7879,8383.333333,270.4096195,0,0.0,True,False,False,1,2023,1,0,No Rain,Cloudy,2023-08-01,8053.0,8787.612903225807,7636.5,8117.9702380952385,8053.0,6452.0,85.26,85.87548387096774,-3.0754838709677443,-734.6129032258068,0,0,1,1,0,-0.0900788535123279,8053,82.8
8053,8053,8231,7781,2023-08-01,Guntur,93.3,80.6,86.8,106.7,87.1,97.3,76.2,71.1,0.007,100,8.33,rain,0,0,28.9,17.2,272.5,1002.8,87.1,5.6,170.2,14.7,6,10,2023-08-01T05:49:00,2023-08-01T18:40:08,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,1,0,8,0,8053,7834,8322.416667,282.5585709,0,0.0,True,False,False,1,2023,1,0,Light Rain,Cloudy,2023-08-01,8053.0,8787.612903225807,7703.208333333333,8109.857142857143,8053.0,6452.0,85.26,85.87548387096774,0.9245161290322556,-734.6129032258068,0,1,1,1,0,-0.2316754466903648,8053,86.8
8053,8053,8231,7781,2023-08-01,Rajahmundry,90.9,80.7,85.7,105.9,88.0,96.9,77.6,77.2,0.003,100,4.17,rain,0,0,36.2,15.0,272.4,1002.2,95.9,11.5,156.7,13.6,5,10,2023-08-01T05:42:40,2023-08-01T18:35:46,0.48,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"43187099999,43189099999,remote",0,1,0,8,0,8053,7796,8267.083333,297.5632438,0,0.0,True,False,False,1,2023,1,0,Light Rain,Cloudy,2023-08-01,8053.0,8787.612903225807,7742.791666666667,8101.744047619048,8053.0,7103.0,85.26,85.87548387096774,-0.1754838709677386,-734.6129032258068,0,1,1,1,0,-0.0313036377362634,8053,85.7
8135,8135,7981,7993,2023-08-02,kurnool,88.4,77.4,83.0,94.5,77.4,86.8,71.1,67.9,0.0,0,0.0,rain,0,0,34.4,17.9,272.7,1006.6,97.9,11.5,164.1,14.2,5,10,2023-08-02T05:59:31,2023-08-02T18:48:38,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"43212099999,remote,43213099999",0,2,0,8,0,8135,7919,8435.833333,242.2032773,0,0.0,True,False,False,2,2023,2,0,No Rain,Cloudy,2023-08-02,8135.0,8787.612903225807,7914.791666666667,8071.898809523809,8135.0,7103.0,85.88,85.87548387096774,-2.875483870967741,-652.6129032258068,0,0,1,1,0,-0.5739536418517758,8135,83.0
8135,8135,7981,7993,2023-08-02,Vishakapatnam ,87.9,80.7,85.1,98.0,85.5,93.0,74.3,70.4,0.004,100,4.17,rain,0,0,28.4,16.1,249.0,1000.2,97.5,4.6,113.3,9.7,4,10,2023-08-02T05:35:57,2023-08-02T18:30:29,0.5,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"43149099999,43150099999,remote",0,2,0,8,0,8135,7823,8379.0,256.8640839,0,0.0,True,False,False,2,2023,2,0,Light Rain,Cloudy,2023-08-02,8135.0,8787.612903225807,7938.875,8064.928571428572,8135.0,7557.0,85.88,85.87548387096774,-0.7754838709677472,-652.6129032258068,0,1,1,1,0,-0.3778667808631958,8135,85.1
8135,8135,7981,7993,2023-08-02,Rajahmundry,89.5,82.8,86.0,102.8,89.9,96.4,76.2,72.7,0.008,100,8.33,rain,0,0,31.3,15.9,269.6,1002.7,95.8,8.3,136.9,11.8,5,30,2023-08-02T05:42:57,2023-08-02T18:35:21,0.5,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"43187099999,43189099999,remote",0,2,0,8,0,8135,8023,8544.75,245.7462312,0,0.0,True,False,False,2,2023,2,0,Light Rain,Cloudy,2023-08-02,8135.0,8787.612903225807,7828.791666666667,8086.494047619048,8135.0,7103.0,85.88,85.87548387096774,0.1245161290322585,-652.6129032258068,0,1,1,1,0,-0.2415101829877747,8135,86.0
8135,8135,7981,7993,2023-08-02,Guntur,94.0,84.2,87.8,105.3,90.9,97.1,74.7,65.5,0.0,0,0.0,unknown,0,0,28.9,17.2,268.7,1003.1,90.1,6.0,175.0,15.2,7,10,2023-08-02T05:49:17,2023-08-02T18:39:44,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,2,0,8,0,8240,8053,8610.5,258.3287844,-105,-0.012742718,True,False,False,2,2023,2,0,No Rain,Cloudy,2023-08-02,8135.0,8787.612903225807,7785.791666666667,8094.119047619048,8053.0,7103.0,85.88,85.87548387096774,1.924516129032256,-652.6129032258068,0,0,1,1,0,0.1078420623279003,8135,87.8
8135,8135,7981,7993,2023-08-02,vijayawada,93.0,84.2,87.5,105.1,90.9,96.5,74.4,65.5,0.0,0,0.0,rain,0,0,28.9,17.2,269.7,1003.0,90.0,5.5,159.8,13.8,7,10,2023-08-02T05:48:13,2023-08-02T18:39:17,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43185099999,VOBZ,43220099999,43182099999,remote,43181099999",0,2,0,8,0,8135,7979,8490.916667,233.0616599,0,0.0,True,False,False,2,2023,2,0,No Rain,Cloudy,2023-08-02,8135.0,8787.612903225807,7871.791666666667,8078.869047619048,8135.0,7103.0,85.88,85.87548387096774,1.6245161290322585,-652.6129032258068,0,0,1,1,0,-0.1104600652958319,8135,87.5
